"CountryName","CountryCode","Date","ConfirmedCases","ConfirmedDeaths","StringencyIndex","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","E1_Income.support","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines"
"Latvia","LVA",2020-03-30,376,0,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-03-31,376,0,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-01,398,0,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-02,446,0,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-03,458,0,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-04,493,1,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-05,509,1,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-06,533,1,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-07,542,1,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-08,548,2,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-09,577,2,65.74,2,2,2,3,1,1,0,4,2,2,572912500,0,2,1,1,0,0
"Latvia","LVA",2020-04-10,589,2,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-11,612,2,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-12,630,3,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-13,651,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-14,655,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-15,657,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-16,666,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-17,675,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-18,682,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-19,712,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-20,727,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-21,739,5,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-22,748,9,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-23,761,11,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-24,778,11,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,8041219,0
"Latvia","LVA",2020-04-25,784,12,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-26,804,12,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-27,812,12,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-28,818,13,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-29,836,13,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-04-30,849,15,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-01,858,15,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-02,870,16,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-03,871,16,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-04,879,16,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-05,896,16,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-06,896,17,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-07,900,17,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-08,909,18,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-09,928,18,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-10,930,18,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-11,939,18,65.74,2,2,2,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-12,946,18,60.19,2,2,1,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-13,950,18,60.19,2,2,1,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-14,951,19,60.19,2,2,1,3,1,1,0,4,2,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-15,962,19,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-16,970,19,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-17,997,19,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-18,1008,19,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-19,1009,19,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-20,1012,21,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-21,1016,21,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-22,1025,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-23,1030,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-24,1046,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-25,1047,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-26,1049,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,1,0,0
"Latvia","LVA",2020-05-27,1053,22,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-05-28,1057,23,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-05-29,1061,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-05-30,1064,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-05-31,1065,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-01,1066,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-02,1071,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-03,1079,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-04,1079,24,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-05,1082,25,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-06,1082,25,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-07,1086,25,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-08,1088,25,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-09,1088,26,57.41,2,2,1,3,1,1,0,3,0,2,0,0,2,1,2,0,0
"Latvia","LVA",2020-06-10,1089,26,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-11,1092,26,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-12,1094,26,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-13,1096,27,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-14,1097,28,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-15,1097,28,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-16,1097,28,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-17,1098,28,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-18,1104,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-19,1108,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-20,1110,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-21,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-22,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-23,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-24,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-25,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-26,1111,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-27,1112,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-28,1115,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-29,1116,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Latvia","LVA",2020-06-30,1117,30,46.3,2,2,1,2,0,1,0,2,0,2,0,0,2,3,2,0,0
"Netherlands","NLD",2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","NLD",2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","NLD",2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","NLD",2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Netherlands","NLD",2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
